instance,optimum
XML100_3276_06,7843
XML100_3276_07,8938
XML100_3276_08,8512
XML100_3276_09,7064
XML100_3276_10,8768
XML100_3276_11,5917
XML100_3276_12,8462
XML100_3276_13,7822
XML100_3276_14,8246
XML100_3276_15,9155
XML100_3276_16,7805
XML100_3276_17,7891
XML100_3276_18,7274
XML100_3276_19,7956
XML100_3276_20,8383
XML100_3276_21,7161
XML100_3276_22,6120
XML100_3276_23,10746
XML100_3276_24,9502
XML100_3276_25,7624
XML100_3276_26,8220
XML100_3311_01,57020
XML100_3311_02,39369
XML100_3311_03,43350
XML100_3311_04,44158
XML100_3311_05,44863
XML100_3311_06,43050
XML100_3311_07,41589
XML100_3311_08,48000
XML100_3311_09,46128
XML100_3311_10,47093
XML100_3311_11,56254
XML100_3311_12,58153
XML100_3311_13,52717
XML100_3311_14,53565
XML100_3311_15,43042
XML100_3311_16,42544
XML100_3311_17,37241
XML100_3311_18,53656
XML100_3311_19,39567
XML100_3311_20,49209
XML100_3311_21,37628
XML100_3311_22,50090
XML100_3311_23,58905
XML100_3311_24,54503
XML100_3311_25,36926
XML100_3311_26,64437
XML100_3312_01,26958
XML100_3312_02,30748
XML100_3312_03,32284
XML100_3312_04,32707
XML100_3312_05,23805
XML100_3312_06,27480
XML100_3312_07,33392
XML100_3312_08,33466
XML100_3312_09,26690
XML100_3312_10,31496
XML100_3312_11,31568
XML100_3312_12,35631
XML100_3312_13,28776
XML100_3312_14,28714
XML100_3312_15,37741
XML100_3312_16,29632
XML100_3312_17,25645
XML100_3312_18,33457
XML100_3312_19,30950
XML100_3312_20,30731
XML100_3312_21,32269
XML100_3312_22,34117
XML100_3312_23,29733
XML100_3312_24,27607
XML100_3312_25,27540
XML100_3312_26,26477
XML100_3313_01,18491
XML100_3313_02,18204
XML100_3313_03,19652
XML100_3313_04,21404
XML100_3313_05,17337
XML100_3313_06,23075
XML100_3313_07,23661
XML100_3313_08,17956
XML100_3313_09,19836
XML100_3313_10,20161
XML100_3313_11,22391
XML100_3313_12,21845
XML100_3313_13,22814
XML100_3313_14,21450
XML100_3313_15,22311
XML100_3313_16,15748
XML100_3313_17,20374
XML100_3313_18,20729
XML100_3313_19,21579
XML100_3313_20,17873
XML100_3313_21,25891
XML100_3313_22,20985
XML100_3313_23,18334
XML100_3313_24,17885
XML100_3313_25,17148
XML100_3313_26,20102
XML100_3314_01,15679
XML100_3314_02,14944
XML100_3314_03,14773
XML100_3314_04,15522
XML100_3314_05,17760
XML100_3314_06,16539
XML100_3314_07,14944
XML100_3314_08,16398
XML100_3314_09,16667
XML100_3314_10,14179
XML100_3314_11,16394
XML100_3314_12,15004
XML100_3314_13,19020
XML100_3314_14,15236
XML100_3314_15,16728
XML100_3314_16,17517
XML100_3314_17,13388
XML100_3314_18,15095
XML100_3314_19,15050
XML100_3314_20,17801
XML100_3314_21,12406
XML100_3314_22,16998
XML100_3314_23,16351
XML100_3314_24,19521
XML100_3314_25,16858
XML100_3314_26,13824
XML100_3315_01,12164
XML100_3315_02,11122
XML100_3315_03,14445
XML100_3315_04,10550
XML100_3315_05,12119
XML100_3315_06,11406
XML100_3315_07,11803
XML100_3315_08,13540
XML100_3315_09,12442
XML100_3315_10,14296
XML100_3315_11,12703
XML100_3315_12,14977
XML100_3315_13,12804
XML100_3315_14,10840
XML100_3315_15,12815
XML100_3315_16,13864
XML100_3315_17,12389
XML100_3315_18,12442
XML100_3315_19,11984
XML100_3315_20,11112
XML100_3315_21,14010
XML100_3315_22,12778
XML100_3315_23,12176
XML100_3315_24,11111
XML100_3315_25,11764
XML100_3315_26,11621
XML100_3316_01,9346
XML100_3316_02,9152
XML100_3316_03,9494
XML100_3316_04,10428
XML100_3316_05,9869
XML100_3316_06,9381
XML100_3316_07,9349
XML100_3316_08,9412
XML100_3316_09,11277
XML100_3316_10,9089
XML100_3316_11,9660
XML100_3316_12,8997
XML100_3316_13,8549
XML100_3316_14,10237
XML100_3316_15,8806
XML100_3316_16,9112
XML100_3316_17,9427
XML100_3316_18,10793
XML100_3316_19,9419
XML100_3316_20,8816
XML100_3316_21,10317
XML100_3316_22,8993
XML100_3316_23,9050
XML100_3316_24,9010
XML100_3316_25,8899
XML100_3316_26,10076
XML100_3321_01,42096
XML100_3321_02,44018
XML100_3321_03,37497
XML100_3321_04,28829
XML100_3321_05,33903
XML100_3321_06,41124
XML100_3321_07,50650
XML100_3321_08,35412
XML100_3321_09,41253
XML100_3321_10,53337
XML100_3321_11,37964
XML100_3321_12,37188
XML100_3321_13,45441
XML100_3321_14,43734
XML100_3321_15,36736
XML100_3321_16,45559
XML100_3321_17,40397
XML100_3321_18,53434
XML100_3321_19,47903
XML100_3321_20,49472
XML100_3321_21,38434
XML100_3321_22,37513
XML100_3321_23,38298
XML100_3321_24,35516
XML100_3321_25,53938
XML100_3321_26,49065
XML100_3322_01,24689
XML100_3322_02,25709
XML100_3322_03,28148
XML100_3322_04,29196
XML100_3322_05,21366
XML100_3322_06,28646
XML100_3322_07,29051
XML100_3322_08,37447
XML100_3322_09,27150
XML100_3322_10,28646
XML100_3322_11,29444
XML100_3322_12,31062
XML100_3322_13,24536
XML100_3322_14,24040
XML100_3322_15,30692
XML100_3322_16,29412
XML100_3322_17,33311
XML100_3322_18,30006
XML100_3322_19,25449
XML100_3322_20,35160
XML100_3322_21,21901
XML100_3322_22,26967
XML100_3322_23,27718
XML100_3322_24,24979
XML100_3322_25,23590
XML100_3322_26,28832
XML100_3323_01,20456
XML100_3323_02,23419
XML100_3323_03,19353
XML100_3323_04,19354
XML100_3323_05,19248
XML100_3323_06,21323
XML100_3323_07,23872
XML100_3323_08,16171
XML100_3323_09,23254
XML100_3323_10,20412
XML100_3323_11,22069
XML100_3323_12,17334
XML100_3323_13,21069
XML100_3323_14,20008
XML100_3323_15,17517
XML100_3323_16,18645
XML100_3323_17,19091
XML100_3323_18,23224
XML100_3323_19,22578
XML100_3323_20,21007
XML100_3323_21,20764
XML100_3323_22,21659
XML100_3323_23,23277
XML100_3323_24,17701
XML100_3323_25,20233
XML100_3323_26,20985
XML100_3324_01,16481
XML100_3324_02,16200
XML100_3324_03,13678
XML100_3324_04,13571
XML100_3324_05,15308
XML100_3324_06,16524
XML100_3324_07,14185
XML100_3324_08,14855
XML100_3324_09,16400
XML100_3324_10,14201
XML100_3324_11,14001
XML100_3324_12,17520
XML100_3324_13,13035
XML100_3324_14,17356
XML100_3324_15,16020
XML100_3324_16,15115
XML100_3324_17,17115
XML100_3324_18,16600
XML100_3324_19,14776
XML100_3324_20,16455
XML100_3324_21,13274
XML100_3324_22,16376
XML100_3324_23,15778
XML100_3324_24,13524
XML100_3324_25,14511
XML100_3324_26,18039
XML100_3325_01,13083
XML100_3325_02,10991
XML100_3325_03,12962
XML100_3325_04,12131
XML100_3325_05,11643
XML100_3325_06,13491
XML100_3325_07,11627
XML100_3325_08,12548
XML100_3325_09,12107
XML100_3325_10,12178
XML100_3325_11,12307
XML100_3325_12,14606
XML100_3325_13,13149
XML100_3325_14,13792
XML100_3325_15,12640
XML100_3325_16,12382
XML100_3325_17,11530
XML100_3325_18,12700
XML100_3325_19,13399
XML100_3325_20,10711
XML100_3325_21,11036
XML100_3325_22,13558
XML100_3325_23,10518
XML100_3325_24,14326
XML100_3325_25,11707
XML100_3325_26,11556
XML100_3326_01,10510
XML100_3326_02,9236
XML100_3326_03,8862
XML100_3326_04,10799
XML100_3326_05,10194
XML100_3326_06,10450
XML100_3326_07,9019
XML100_3326_08,7039
XML100_3326_09,8468
XML100_3326_10,8979
XML100_3326_11,8236
XML100_3326_12,8885
XML100_3326_13,8760
XML100_3326_14,9651
XML100_3326_15,10612
XML100_3326_16,9635
XML100_3326_17,9160
XML100_3326_18,8781
XML100_3326_19,8926
XML100_3326_20,9209
XML100_3326_21,8972
XML100_3326_22,7848
XML100_3326_23,9861
XML100_3326_24,8558
XML100_3326_25,8560
XML100_3326_26,10419
XML100_3331_01,37651
XML100_3331_02,47177
XML100_3331_03,52634
XML100_3331_04,47391
XML100_3331_05,51526
XML100_3331_06,43533
XML100_3331_07,35396
XML100_3331_08,34839
XML100_3331_09,41643
XML100_3331_10,45161
XML100_3331_11,45621
XML100_3331_12,43570
XML100_3331_13,35984
XML100_3331_14,32784
XML100_3331_15,39659
XML100_3331_16,35008
XML100_3331_17,48331
XML100_3331_18,37798
XML100_3331_19,36949
XML100_3331_20,39189
XML100_3331_21,41730
XML100_3331_22,52289
XML100_3331_23,43455
XML100_3331_24,36884
XML100_3331_25,64618
XML100_3331_26,40403
XML100_3332_01,28804
XML100_3332_02,24545
XML100_3332_03,25065
XML100_3332_04,28046
XML100_3332_05,35083
XML100_3332_06,25130
XML100_3332_07,24740
XML100_3332_08,30319
XML100_3332_09,36742
XML100_3332_10,27351
XML100_3332_11,33109
XML100_3332_12,23892
XML100_3332_13,31949
XML100_3332_14,34568
XML100_3332_15,26405
XML100_3332_16,33103
XML100_3332_17,27289
XML100_3332_18,28318
XML100_3332_19,25491
XML100_3332_20,32307
XML100_3332_21,31421
XML100_3332_22,25308
XML100_3332_23,33737
XML100_3332_24,31904
XML100_3332_25,25496
XML100_3332_26,31838
XML100_3333_01,24548
XML100_3333_02,18915
XML100_3333_03,18849
XML100_3333_04,19083
XML100_3333_05,21625
XML100_3333_06,20173
XML100_3333_07,17549
XML100_3333_08,17182
XML100_3333_09,19825
XML100_3333_10,19622
XML100_3333_11,17964
XML100_3333_12,18307
XML100_3333_13,18093
XML100_3333_14,18903
XML100_3333_15,18933
XML100_3333_16,24357
XML100_3333_17,24476
XML100_3333_18,24489
XML100_3333_19,26973
XML100_3333_20,18767
XML100_3333_21,20760
XML100_3333_22,20573
XML100_3333_23,25059
XML100_3333_24,21287
XML100_3333_25,19084
XML100_3333_26,21405
XML100_3334_01,17552
XML100_3334_02,16827
XML100_3334_03,15091
XML100_3334_04,17963
XML100_3334_05,14064
XML100_3334_06,16100
XML100_3334_07,14350
XML100_3334_08,17666
XML100_3334_09,18829
XML100_3334_10,17299
XML100_3334_11,14064
XML100_3334_12,15008
XML100_3334_13,15189
XML100_3334_14,16961
XML100_3334_15,13702
XML100_3334_16,14672
XML100_3334_17,13960
XML100_3334_18,13913
XML100_3334_19,14114
XML100_3334_20,14843
XML100_3334_21,15696
XML100_3334_22,14189
XML100_3334_23,14633
XML100_3334_24,17618
XML100_3334_25,14141
XML100_3334_26,14877
XML100_3335_01,13670
XML100_3335_02,11305
XML100_3335_03,9756
XML100_3335_04,13310
XML100_3335_05,11325
XML100_3335_06,12840
XML100_3335_07,13109
XML100_3335_08,13348
XML100_3335_09,11822
XML100_3335_10,10351
XML100_3335_11,12341
XML100_3335_12,12933
XML100_3335_13,12052
XML100_3335_14,11456
XML100_3335_15,12085
XML100_3335_16,12500
XML100_3335_17,10655
XML100_3335_18,13096
XML100_3335_19,11862
XML100_3335_20,11785
XML100_3335_21,13065
XML100_3335_22,14108
XML100_3335_23,11585
XML100_3335_24,12965
XML100_3335_25,12704
XML100_3335_26,11227
XML100_3336_01,9453
XML100_3336_02,8951
XML100_3336_03,9532
XML100_3336_04,8812
XML100_3336_05,10657
XML100_3336_06,8874
XML100_3336_07,9163
XML100_3336_08,9436
XML100_3336_09,10516
XML100_3336_10,9000
XML100_3336_11,10527
XML100_3336_12,9037
XML100_3336_13,10723
XML100_3336_14,9462
XML100_3336_15,8568
XML100_3336_16,8493
XML100_3336_17,8848
XML100_3336_18,9644
XML100_3336_19,9628
XML100_3336_20,9732
XML100_3336_21,9823
XML100_3336_22,9025
XML100_3336_23,9426
XML100_3336_24,9190
XML100_3336_25,8592
XML100_3336_26,9091
XML100_3341_01,47918
XML100_3341_02,42140
XML100_3341_03,49739
XML100_3341_04,43166
XML100_3341_05,47976
XML100_3341_06,36568
XML100_3341_07,39310
XML100_3341_08,44537
XML100_3341_09,43753
XML100_3341_10,56348
XML100_3341_11,43672
XML100_3341_12,31789
XML100_3341_13,41113
XML100_3341_14,50034
XML100_3341_15,59626
XML100_3341_16,37523
XML100_3341_17,44985
XML100_3341_18,42763
XML100_3341_19,59516
XML100_3341_20,51347
XML100_3341_21,40007
XML100_3341_22,43978
XML100_3341_23,55839
XML100_3341_24,42611
XML100_3341_25,42226
XML100_3341_26,45677
XML100_3342_01,25592
XML100_3342_02,32901
XML100_3342_03,28702
XML100_3342_04,25311
XML100_3342_05,31105
XML100_3342_06,27581
XML100_3342_07,30709
XML100_3342_08,20977
XML100_3342_09,25014
XML100_3342_10,28937
XML100_3342_11,35885
XML100_3342_12,27549
XML100_3342_13,32845
XML100_3342_14,22422
XML100_3342_15,29187
XML100_3342_16,26120
XML100_3342_17,29788
XML100_3342_18,23853
XML100_3342_19,26397
XML100_3342_20,22826
XML100_3342_21,34812
XML100_3342_22,30844
XML100_3342_23,30724
XML100_3342_24,30200
XML100_3342_25,24592
XML100_3342_26,35918
XML100_3343_01,21765
XML100_3343_02,17822
XML100_3343_03,19269
XML100_3343_04,23395
XML100_3343_05,18564
XML100_3343_06,16876
XML100_3343_07,20167
XML100_3343_08,23308
XML100_3343_09,20384
XML100_3343_10,17783
XML100_3343_11,21304
XML100_3343_12,18499
XML100_3343_13,21209
XML100_3343_14,16976
XML100_3343_15,19446
XML100_3343_16,21640
XML100_3343_17,20004
XML100_3343_18,21511
XML100_3343_19,18794
XML100_3343_20,23195
XML100_3343_21,18408
XML100_3343_22,20285
XML100_3343_23,24731
XML100_3343_24,19655
XML100_3343_25,23324
XML100_3343_26,18401
XML100_3344_01,16283
XML100_3344_02,15348
XML100_3344_03,13762
XML100_3344_04,15185
XML100_3344_05,15633
XML100_3344_06,17074
XML100_3344_07,15069
XML100_3344_08,14130
XML100_3344_09,17119
XML100_3344_10,17546
XML100_3344_11,17047
XML100_3344_12,15106
XML100_3344_13,15024
XML100_3344_14,16732
XML100_3344_15,15356
XML100_3344_16,17309
XML100_3344_17,13759
XML100_3344_18,14822
XML100_3344_19,18079
XML100_3344_20,14855
XML100_3344_21,16561
XML100_3344_22,15230
XML100_3344_23,14103
XML100_3344_24,17094
XML100_3344_25,16450
XML100_3344_26,16874
XML100_3345_01,12230
XML100_3345_02,11116
XML100_3345_03,12761
XML100_3345_04,12410
XML100_3345_05,13674
XML100_3345_06,13576
XML100_3345_07,11955
XML100_3345_08,12283
XML100_3345_09,11835
XML100_3345_10,14394
XML100_3345_11,12649
XML100_3345_12,12727
XML100_3345_13,14361
XML100_3345_14,11101
XML100_3345_15,14242
XML100_3345_16,12205
XML100_3345_17,12367
XML100_3345_18,10549
XML100_3345_19,11131
XML100_3345_20,11798
XML100_3345_21,12080
XML100_3345_22,10609
XML100_3345_23,12891
XML100_3345_24,14090
XML100_3345_25,13793
XML100_3345_26,13067
XML100_3346_01,9413
XML100_3346_02,8791
XML100_3346_03,8220
XML100_3346_04,9311
XML100_3346_05,9597
XML100_3346_06,8636
XML100_3346_07,8615
XML100_3346_08,8824
XML100_3346_09,10477
XML100_3346_10,9871
XML100_3346_11,7532
XML100_3346_12,9660
XML100_3346_13,10052
XML100_3346_14,8798
XML100_3346_15,8865
XML100_3346_16,10330
XML100_3346_17,9061
XML100_3346_18,8654
XML100_3346_19,8771
XML100_3346_20,8647
XML100_3346_21,9779
XML100_3346_22,10074
XML100_3346_23,9336
XML100_3346_24,9678
XML100_3346_25,8717
XML100_3346_26,8302
XML100_3351_01,36522
XML100_3351_02,45801
XML100_3351_03,40817
XML100_3351_04,44293
XML100_3351_05,46221
XML100_3351_06,32569
XML100_3351_07,35040
XML100_3351_08,56613
XML100_3351_09,55260
XML100_3351_10,42298
XML100_3351_11,57514
XML100_3351_12,65018
XML100_3351_13,59961
XML100_3351_14,56053
XML100_3351_15,56531
XML100_3351_16,56165
XML100_3351_17,48831
XML100_3351_18,43843
XML100_3351_19,47861
XML100_3351_20,38105
XML100_3351_21,55936
XML100_3351_22,46251
XML100_3351_23,57571
XML100_3351_24,52853
XML100_3351_25,44913
XML100_3351_26,48272
XML100_3352_01,23015
XML100_3352_02,28235
XML100_3352_03,27873
XML100_3352_04,29028
XML100_3352_05,28975
XML100_3352_06,29004
XML100_3352_07,24641
XML100_3352_08,27620
XML100_3352_09,27982
XML100_3352_10,34223
XML100_3352_11,30035
XML100_3352_12,32122
XML100_3352_13,31863
XML100_3352_14,31429
XML100_3352_15,25633
XML100_3352_16,26573
XML100_3352_17,28924
XML100_3352_18,27843
XML100_3352_19,25156
XML100_3352_20,29561
XML100_3352_21,23061
XML100_3352_22,25917
XML100_3352_23,33152
XML100_3352_24,30004
XML100_3352_25,30913
XML100_3352_26,27768
XML100_3353_01,18855
XML100_3353_02,19424
XML100_3353_03,26256
XML100_3353_04,17288
XML100_3353_05,25346
XML100_3353_06,18727
XML100_3353_07,20026
XML100_3353_08,25461
XML100_3353_09,23746
XML100_3353_10,19432
XML100_3353_11,19767
XML100_3353_12,20070
XML100_3353_13,23593
XML100_3353_14,23923
XML100_3353_15,20832
XML100_3353_16,19947
XML100_3353_17,19477
XML100_3353_18,20097
XML100_3353_19,20024
XML100_3353_20,20254
XML100_3353_21,18802
XML100_3353_22,17825
XML100_3353_23,19729
XML100_3353_24,16767
XML100_3353_25,18669
XML100_3353_26,19022
XML100_3354_01,17250
XML100_3354_02,16134
XML100_3354_03,16247
XML100_3354_04,14882
XML100_3354_05,17915
XML100_3354_06,15999
XML100_3354_07,16905
XML100_3354_08,15799
XML100_3354_09,17269
XML100_3354_10,15102
XML100_3354_11,15779
XML100_3354_12,19091
XML100_3354_13,14679
XML100_3354_14,15223
XML100_3354_15,18239
XML100_3354_16,15107
XML100_3354_17,17378
XML100_3354_18,17482
XML100_3354_19,16343
XML100_3354_20,16744
XML100_3354_21,14930
XML100_3354_22,15812
XML100_3354_23,13553
XML100_3354_24,16949
XML100_3354_25,14930
XML100_3354_26,16365
XML100_3355_01,9705
XML100_3355_02,12565
XML100_3355_03,12592
XML100_3355_04,10595
XML100_3355_05,13688
XML100_3355_06,12857
XML100_3355_07,12407
XML100_3355_08,12036
XML100_3355_09,12386
XML100_3355_10,13266
XML100_3355_11,12924
XML100_3355_12,13656
XML100_3355_13,13813
XML100_3355_14,12785
XML100_3355_15,11184
XML100_3355_16,12031
XML100_3355_17,13951
XML100_3355_18,13591
XML100_3355_19,12145
XML100_3355_20,11341
XML100_3355_21,13931
XML100_3355_22,13252
XML100_3355_23,11133
XML100_3355_24,10599
XML100_3355_25,12474
XML100_3355_26,11862
XML100_3356_01,9951
XML100_3356_02,8944
XML100_3356_03,10584
XML100_3356_04,9290
XML100_3356_05,9942
XML100_3356_06,9184
XML100_3356_07,9319
XML100_3356_08,8565
XML100_3356_09,9517
XML100_3356_10,10251
XML100_3356_11,9595
XML100_3356_12,9405
XML100_3356_13,8792
XML100_3356_14,9044
XML100_3356_15,9604
XML100_3356_16,9102
XML100_3356_17,9514
XML100_3356_18,9387
XML100_3356_19,8943
XML100_3356_20,8636
XML100_3356_21,8807
XML100_3356_22,9715
XML100_3356_23,9426
XML100_3356_24,9465
XML100_3356_25,10075
XML100_3356_26,9962
XML100_3361_01,53591
XML100_3361_02,39054
XML100_3361_03,41492
XML100_3361_04,40436
XML100_3361_05,49020
XML100_3361_06,49678
XML100_3361_07,58043
XML100_3361_08,33271
XML100_3361_09,58972
XML100_3361_10,28343
XML100_3361_11,35447
XML100_3361_12,49787
XML100_3361_13,34942
XML100_3361_14,30427
XML100_3361_15,58999
XML100_3361_16,58498
XML100_3361_17,32132
XML100_3361_18,43047
XML100_3361_19,41716
XML100_3361_20,41901
XML100_3361_21,37904
XML100_3361_22,39613
XML100_3361_23,28830
XML100_3361_24,42059
XML100_3361_25,47740
XML100_3361_26,49601
XML100_3362_01,35916
XML100_3362_02,27781
XML100_3362_03,18886
XML100_3362_04,28617
XML100_3362_05,25159
XML100_3362_06,28580
XML100_3362_07,34271
XML100_3362_08,21258
XML100_3362_09,28978
XML100_3362_10,27297
XML100_3362_11,28051
XML100_3362_12,31393
XML100_3362_13,35471
XML100_3362_14,20516
XML100_3362_15,25418
XML100_3362_16,23723
XML100_3362_17,29250
XML100_3362_18,38683
XML100_3362_19,24054
XML100_3362_20,23919
XML100_3362_21,22635
XML100_3362_22,33215
XML100_3362_23,28188
XML100_3362_24,37679
XML100_3362_25,33732
XML100_3362_26,21454
XML100_3363_01,18155
XML100_3363_02,20547
XML100_3363_03,20113
XML100_3363_04,20770
XML100_3363_05,22115
XML100_3363_06,19183
XML100_3363_07,17196
XML100_3363_08,16930
XML100_3363_09,21352
XML100_3363_10,25794
XML100_3363_11,16800
XML100_3363_12,19052
XML100_3363_13,23883
XML100_3363_14,18959
XML100_3363_15,19930
XML100_3363_16,18182
XML100_3363_17,19128
XML100_3363_18,13719
XML100_3363_19,16694
XML100_3363_20,17908
XML100_3363_21,24189
XML100_3363_22,18260
XML100_3363_23,20416
XML100_3363_24,18688
XML100_3363_25,20710
XML100_3363_26,18026
XML100_3364_01,17310
XML100_3364_02,16597
XML100_3364_03,15147
XML100_3364_04,13935
XML100_3364_05,14299
XML100_3364_06,13083
XML100_3364_07,16781
XML100_3364_08,13261
XML100_3364_09,17523
XML100_3364_10,13375
XML100_3364_11,15318
XML100_3364_12,15069
XML100_3364_13,12782
XML100_3364_14,15439
XML100_3364_15,13560
XML100_3364_16,14431
XML100_3364_17,19728
XML100_3364_18,16406
XML100_3364_19,18573
XML100_3364_20,17184
XML100_3364_21,16913
XML100_3364_22,15454
XML100_3364_23,14872
XML100_3364_24,15903
XML100_3364_25,14978
XML100_3364_26,13268
XML100_3365_01,12342
XML100_3365_02,12511
XML100_3365_03,13093
XML100_3365_04,12723
XML100_3365_05,14135
XML100_3365_06,10617
XML100_3365_07,10351
XML100_3365_08,13762
XML100_3365_09,13653
XML100_3365_10,15257
XML100_3365_11,12847
XML100_3365_12,12998
XML100_3365_13,12727
XML100_3365_14,12347
XML100_3365_15,12511
XML100_3365_16,10787
XML100_3365_17,11428
XML100_3365_18,11805
XML100_3365_19,11385
XML100_3365_20,10787
XML100_3365_21,12652
XML100_3365_22,13231
XML100_3365_23,12748
XML100_3365_24,13292
XML100_3365_25,14375
XML100_3365_26,13296
XML100_3366_01,10613
XML100_3366_02,10143
XML100_3366_03,10294
XML100_3366_04,9494
XML100_3366_05,9698
XML100_3366_06,8361
XML100_3366_07,9149
XML100_3366_08,10166
XML100_3366_09,10517
XML100_3366_10,9301
XML100_3366_11,7492
XML100_3366_12,10132
XML100_3366_13,8570
XML100_3366_14,9288
XML100_3366_15,9445
XML100_3366_16,9570
XML100_3366_17,8283
XML100_3366_18,10466
XML100_3366_19,10793
XML100_3366_20,9856
XML100_3366_21,9868
XML100_3366_22,9366
XML100_3366_23,10155
XML100_3366_24,9674
XML100_3366_25,8427
XML100_3366_26,11018
XML100_3371_01,41662
XML100_3371_02,41604
XML100_3371_03,53678
XML100_3371_04,42876
XML100_3371_05,48471
XML100_3371_06,54603
XML100_3371_07,38631
XML100_3371_08,40831
XML100_3371_09,48708
XML100_3371_10,62285
XML100_3371_11,50771
XML100_3371_12,53964
XML100_3371_13,42853
XML100_3371_14,42822
XML100_3371_15,41449
XML100_3371_16,37240
XML100_3371_17,37758
XML100_3371_18,44296
XML100_3371_19,43651
XML100_3371_20,55824
XML100_3371_21,40979
XML100_3371_22,42883
XML100_3371_23,32473
XML100_3371_24,40051
XML100_3371_25,42388
XML100_3371_26,65592
XML100_3372_01,33926
XML100_3372_02,41125
XML100_3372_03,31700
XML100_3372_04,26436
XML100_3372_05,28193
XML100_3372_06,23581
XML100_3372_07,25350
XML100_3372_08,29044
XML100_3372_09,22934
XML100_3372_10,35223
XML100_3372_11,37946
XML100_3372_12,24867
